# script: ch06_peer_dm_published.py
# seeds: 0
seed,maturity,d,peer,dcor,DM,p,mspe_peer,mspe_dcor
0,4,5,SIR+linear,DcorSDR(seqX)+linear,-1.4665507840215943,0.14249829670429337,25.47543402164264,26.352231296152432
0,4,5,SIR+poly,DcorSDR(seqX)+linear,-1.3314210193082228,0.18305051698200359,25.69341404348757,26.352231296152432
0,4,5,SAVE+linear,DcorSDR(seqX)+linear,1.4501331153867618,0.14702140209408787,31.566715550191226,26.352231296152432
0,4,5,SAVE+poly,DcorSDR(seqX)+linear,1.2623018659210163,0.20684018554086103,30.62302509676895,26.352231296152432
0,4,6,PLS+linear,DcorSDR(seqX)+linear,-1.0918212858750662,0.27491166110257614,25.969365625174436,26.284875560797964
0,4,6,PLS+poly,DcorSDR(seqX)+linear,0.4192903714397858,0.675003932562851,26.391636774998254,26.284875560797964
0,4,6,SIR+linear,DcorSDR(seqX)+linear,-1.786548225866325,0.07401053608733843,25.3952462778304,26.284875560797964
0,4,6,SIR+poly,DcorSDR(seqX)+linear,-1.6471302236729133,0.09953128202818107,25.582128670168505,26.284875560797964
0,4,6,SAVE+linear,DcorSDR(seqX)+linear,0.6139475967830011,0.5392499563171747,26.52893902835724,26.284875560797964
0,4,6,SAVE+poly,DcorSDR(seqX)+linear,-0.616127900745982,0.5378101089576393,25.840259389301234,26.284875560797964
0,4,7,PLS+linear,DcorSDR(seqX)+linear,-1.0950081504834253,0.2735130657558287,25.967958790107588,26.28548473518914
0,4,7,PLS+poly,DcorSDR(seqX)+linear,0.7987799690152507,0.42441800740338875,26.506530331706923,26.28548473518914
0,4,7,SIR+linear,DcorSDR(seqX)+linear,-1.035137810409334,0.30060455689913,26.095240349582262,26.28548473518914
0,4,7,SIR+poly,DcorSDR(seqX)+linear,0.07284807304251097,0.941927015794656,26.29613598034986,26.28548473518914
0,4,7,SAVE+linear,DcorSDR(seqX)+linear,1.6756662327798282,0.09380358750244788,27.095300448738016,26.28548473518914
0,4,7,SAVE+poly,DcorSDR(seqX)+linear,-0.0034142540900008083,0.9972758246676094,26.283284711393886,26.28548473518914
0,4,8,PLS+linear,DcorSDR(seqX)+linear,0.1271956097654983,0.8987855800591684,25.96788569616386,25.967885696163865
0,4,8,PLS+poly,DcorSDR(seqX)+linear,1.2140476165475873,0.22472954161040204,26.505699929914684,25.967885696163865
0,4,8,SIR+linear,DcorSDR(seqX)+linear,2.1540104690453825,0.031239350922024123,25.96788569616386,25.967885696163865
0,4,8,SIR+poly,DcorSDR(seqX)+linear,1.1120419355850983,0.2661201201395629,26.156731058378845,25.967885696163865
0,4,8,SAVE+linear,DcorSDR(seqX)+linear,2.327761157074611,0.019924789689804268,25.967885696163872,25.967885696163865
0,4,8,SAVE+poly,DcorSDR(seqX)+linear,-1.0864557632437866,0.27727740210751595,25.169552041536214,25.967885696163865
0,5,1,PLS+linear,DcorSDR(seqX)+linear,0.7306216187002648,0.4650103033975648,39.31990490514435,37.93229183004274
0,5,1,PLS+poly,DcorSDR(seqX)+linear,1.1113140208107588,0.26643320637403356,40.13156744511527,37.93229183004274
0,5,1,SIR+linear,DcorSDR(seqX)+linear,2.1843283816990158,0.02893812667745088,40.30603801267201,37.93229183004274
0,5,1,SIR+poly,DcorSDR(seqX)+linear,2.60784115811235,0.0091115224407603,41.265847678670276,37.93229183004274
0,5,1,SAVE+linear,DcorSDR(seqX)+linear,2.10349904288559,0.035422168867561776,49.26851867082049,37.93229183004274
0,5,1,SAVE+poly,DcorSDR(seqX)+linear,2.108772814367658,0.03496419625204883,49.50384160692058,37.93229183004274
0,5,2,PLS+linear,DcorSDR(seqX)+linear,1.2604912027748196,0.20749221944184315,38.376760718400746,36.08377463603349
0,5,2,PLS+poly,DcorSDR(seqX)+linear,1.5554895389977152,0.11982952407334047,38.9726131996444,36.08377463603349
0,5,2,SIR+linear,DcorSDR(seqX)+linear,1.27265877949796,0.20313915076766298,37.401861671893386,36.08377463603349
0,5,2,SIR+poly,DcorSDR(seqX)+linear,1.7074871879971356,0.08773153714041104,38.03926147174887,36.08377463603349
0,5,2,SAVE+linear,DcorSDR(seqX)+linear,2.364675661302284,0.01804586710904932,49.31234021095287,36.08377463603349
0,5,2,SAVE+poly,DcorSDR(seqX)+linear,2.361132753518168,0.018219207280822047,49.500820162900716,36.08377463603349
0,5,3,PLS+linear,DcorSDR(seqX)+linear,1.5204282526182489,0.12840337824544523,38.56096332060218,36.90267846903615
0,5,3,PLS+poly,DcorSDR(seqX)+linear,1.972271790561558,0.048578588122865085,39.074069781615655,36.90267846903615
0,5,3,SIR+linear,DcorSDR(seqX)+linear,1.9651374931061647,0.04939832616082862,38.82972701967983,36.90267846903615
0,5,3,SIR+poly,DcorSDR(seqX)+linear,2.1861998376162655,0.028800988151113316,39.53506181276147,36.90267846903615
0,5,3,SAVE+linear,DcorSDR(seqX)+linear,2.2550021712487083,0.024133192496797573,49.29497232778195,36.90267846903615
0,5,3,SAVE+poly,DcorSDR(seqX)+linear,2.257073685168076,0.024003470873814825,49.4739409876557,36.90267846903615
0,5,4,PLS+linear,DcorSDR(seqX)+linear,-1.2564934849658467,0.20893710655605702,38.817331144428735,40.22001686065933
0,5,4,PLS+poly,DcorSDR(seqX)+linear,-1.0319560291550833,0.3020927165773015,39.32310910700933,40.22001686065933
