# script: ch03_sir_initialisation.py
# seeds: 42, 7, 123, 2024, 5, 2026, 17, 99, 777, 31337
# n_restarts: 3
seed,p,nonlinearity,noise,start,angle,dcor2,spread
123,20,tanh,0.0,sir1,5.1959019687766315,0.9249208047321446,
123,20,tanh,0.0,random,4.292307336005671,0.9391494710530356,2.6803993043666985e-05
123,20,tanh,0.0,sir,4.044922672463573,0.9391432251084941,2.0558048502206105e-05
123,20,tanh,0.5,sir1,14.682233347384217,0.7295870185316926,
123,20,tanh,0.5,random,9.153109652907684,0.7466028706132143,0.00013567809886561033
123,20,tanh,0.5,sir,9.241155426209009,0.7466423697549123,0.0001751772405635954
123,20,tanh,1.0,sir1,21.220785122451318,0.4631526576178949,
123,20,tanh,1.0,random,15.248497817501253,0.48495167254923854,0.0002204605298425366
123,20,tanh,1.0,sir,15.552231204137971,0.48497122001870874,2.0985861469813294e-05
123,20,tanh,2.0,sir1,31.91526964197995,0.22700302105547382,
123,20,tanh,2.0,random,28.04550831214115,0.25656565821992916,0.000335779519195778
123,20,tanh,2.0,sir,28.04550831214115,0.25656565821992916,0.0001623501643441272
2024,5,square,0.0,sir1,77.71908536164386,0.022527596554937464,
2024,5,square,0.0,random,5.933058644653852,0.28656507787310326,0.25826235977273343
2024,5,square,0.0,sir,5.933058644653852,0.28656507787310326,0.25826235977273343
2024,5,square,0.5,sir1,53.62974064371184,0.014792444906612719,
2024,5,square,0.5,random,6.3478788261059,0.23114601967495838,3.823199387270604e-05
2024,5,square,0.5,sir,6.320483301366858,0.23114965827689002,8.297294689929569e-06
2024,5,square,1.0,sir1,89.10895275211038,0.007402022742451316,
2024,5,square,1.0,random,7.1847172362087415,0.16700447709546506,0.0002511364508162861
2024,5,square,1.0,sir,7.1847172362087415,0.16700447709546506,9.78798180249485e-05
2024,5,square,2.0,sir1,82.25856225746858,0.01273414694277954,
2024,5,square,2.0,random,10.19702197971685,0.09446469042041529,3.3318051920472325e-06
2024,5,square,2.0,sir,10.19702197971685,0.09446469042041529,4.130997425977334e-05
2024,5,sine,0.0,sir1,65.76405242311068,0.01788848150736201,
2024,5,sine,0.0,random,48.23816842818728,0.03347350758010398,0.0007670426693552265
2024,5,sine,0.0,sir,48.23816842818728,0.03347350758010398,0.00037912072886384096
2024,5,sine,0.5,sir1,80.44013980070883,0.04644250887136657,
2024,5,sine,0.5,random,65.91608458702865,0.05875601757571222,0.00040131114970036463
2024,5,sine,0.5,sir,65.91608458702865,0.05875601757571222,0.000272322077153081
2024,5,sine,1.0,sir1,70.62410202689267,0.06444824497412256,
2024,5,sine,1.0,random,85.85139870110692,0.0734537424555678,0.0004906327610842559
2024,5,sine,1.0,sir,85.85139870110692,0.0734537424555678,0.0004906327610842559
2024,5,sine,2.0,sir1,88.35624112623756,0.05302205692519972,
2024,5,sine,2.0,random,82.89679104536756,0.07001041108448773,0.00019564022060912512
2024,5,sine,2.0,sir,82.97851515178002,0.07000687522015066,0.00019210435627205202
2024,5,abs,0.0,sir1,77.71908536164386,0.027629722073718752,
2024,5,abs,0.0,random,5.440787791276027,0.3027706991668488,0.2713352764295024
2024,5,abs,0.0,sir,5.4936657631925705,0.302769110936285,0.2713336881989386
2024,5,abs,0.5,sir1,77.66396080581906,0.005190689960687193,
2024,5,abs,0.5,random,7.14448454569854,0.18288759171514898,1.4576822872175432e-05
2024,5,abs,0.5,sir,7.157344506573187,0.18288111822535832,0.1723533033744626
2024,5,abs,1.0,sir1,78.5686673890348,0.009086331858205931,
2024,5,abs,1.0,random,9.737116711494537,0.1021613186102547,9.592703525490576e-06
2024,5,abs,1.0,sir,9.737116711494537,0.1021613186102547,1.1987901142873625e-05
2024,5,abs,2.0,sir1,78.2346651711587,0.0201385278407339,
2024,5,abs,2.0,random,15.491976965538019,0.05339825456013802,0.016178537676558226
2024,5,abs,2.0,sir,15.491976965538019,0.05339825456013802,0.016178537676558226
2024,5,cubic,0.0,sir1,2.980838992526111,0.7421938869875421,
2024,5,cubic,0.0,random,4.72953688579061,0.7624923112259209,5.8212540493207676e-05
2024,5,cubic,0.0,sir,4.760125688462515,0.7624882770802147,5.417839478705222e-05
2024,5,cubic,0.5,sir1,6.052150262264242,0.6798224418969528,
2024,5,cubic,0.5,random,5.337523995279368,0.6838662540163649,8.526004173781132e-06
2024,5,cubic,0.5,sir,5.337523995279368,0.6838662540163649,8.526004173781132e-06
2024,5,cubic,1.0,sir1,10.24916938665168,0.5492278978992525,
2024,5,cubic,1.0,random,6.714466586507421,0.5524597202025329,3.279154868907064e-05
2024,5,cubic,1.0,sir,6.7519559944570595,0.5524621321416958,3.520348785202021e-05
2024,5,cubic,2.0,sir1,15.139095480688239,0.33017610882861365,
2024,5,cubic,2.0,random,11.47930923224511,0.33540057796512546,3.3571652512498495e-05
2024,5,cubic,2.0,sir,11.47930923224511,0.33540057796512546,6.0889541936837155e-05
2024,5,tanh,0.0,sir1,2.980838992526111,0.9290882683581024,
2024,5,tanh,0.0,random,3.6340836788977406,0.9330835876014202,2.15085892985023e-05
2024,5,tanh,0.0,sir,3.7409892998526053,0.9330765513492404,0.0001204518143811395
2024,5,tanh,0.5,sir1,9.815894204528592,0.6839412805023714,
2024,5,tanh,0.5,random,8.048225921702826,0.6852969704996781,0.00012213856732001815
2024,5,tanh,0.5,sir,8.048225921702826,0.6852969704996781,0.00012213856732001815
2024,5,tanh,1.0,sir1,25.713667560519937,0.3114900144853114,
2024,5,tanh,1.0,random,14.019367573466932,0.33076700124666075,9.634965231014592e-05
2024,5,tanh,1.0,sir,14.040306407404012,0.3307675397069821,9.68881126314769e-05
2024,5,tanh,2.0,sir1,36.08325960320686,0.10145656629188017,
2024,5,tanh,2.0,random,33.42407467822264,0.10676659624760465,0.00023415456473188656
2024,5,tanh,2.0,sir,33.80560790364259,0.1067698771965106,0.00023743551363783477
2024,20,square,0.0,sir1,60.837498079497124,0.09998794068251549,
2024,20,square,0.0,random,9.7527121724667,0.32143078733076624,0.17502627704411242
2024,20,square,0.0,sir,9.73174604960844,0.32142652155234935,0.17502201126569553
2024,20,square,0.5,sir1,77.64550321338088,0.08993849687482618,
2024,20,square,0.5,random,15.15002228329072,0.27252504415200407,4.174827036895756e-05
2024,20,square,0.5,sir,15.011655428022411,0.27252874644248,2.5265912635186183e-05
2024,20,square,1.0,sir1,81.34459522693831,0.03813874301632907,
2024,20,square,1.0,random,21.284505274298958,0.2002680110864765,0.00013861146614330133
2024,20,square,1.0,sir,21.184757743289442,0.20029792763780258,0.00016852801746938817
2024,20,square,2.0,sir1,86.70658081706387,0.09070048083672202,
2024,20,square,2.0,random,70.05631200113505,0.13897115919001418,0.0007059567374084197
2024,20,square,2.0,sir,78.03094959727422,0.13838217612603426,0.00011697367342849985
2024,20,sine,0.0,sir1,78.65497833207027,0.03188798827703453,
2024,20,sine,0.0,random,77.14349217659536,0.09489879352712306,0.033869280193682696
2024,20,sine,0.0,sir,77.14349217659536,0.09489879352712306,0.03804343733055682
2024,20,sine,0.5,sir1,88.3439111865001,0.01617073294576439,
2024,20,sine,0.5,random,80.53794841596692,0.07977849235689977,0.025564649373903917
2024,20,sine,0.5,sir,80.53794841596692,0.07977849235689977,0.025564649373903917
2024,20,sine,1.0,sir1,79.26594526194113,0.05620974154471203,
2024,20,sine,1.0,random,85.00667848896211,0.09991461895271318,0.007220259556393174
2024,20,sine,1.0,sir,83.37478301246638,0.10475972357673281,0.012065364180412805
2024,20,sine,2.0,sir1,76.52189186961223,0.07306328821267129,
2024,20,sine,2.0,random,86.3082564928329,0.12967082842685174,4.3527378835478414e-05
2024,20,sine,2.0,sir,86.3082564928329,0.12967082842685174,3.393056500058944e-05
2024,20,abs,0.0,sir1,60.837498079497124,0.09764386599328898,
2024,20,abs,0.0,random,8.11616557197577,0.3353420843844633,0.19322540002487812
2024,20,abs,0.0,sir,8.47839800679042,0.33540034806941565,0.1932836637098305
2024,20,abs,0.5,sir1,83.29633856807541,0.04343368456308868,
2024,20,abs,0.5,random,16.520280227961866,0.20377648771439497,8.13957984184821e-05
2024,20,abs,0.5,sir,16.520280227961866,0.20377648771439497,9.507027757221787e-05
2024,20,abs,1.0,sir1,85.76098769076822,0.03672182581161078,
2024,20,abs,1.0,random,78.45605812617856,0.13200728970865652,5.642231008115561e-05
2024,20,abs,1.0,sir,78.45605812617856,0.13200728970865652,4.4951555689370926e-05
2024,20,abs,2.0,sir1,81.25075316915587,0.07836787782883153,
2024,20,abs,2.0,random,81.79199763038503,0.1230139088944959,0.0027369518645870006
2024,20,abs,2.0,sir,81.74531450354426,0.12310423973400245,0.0028272827040935478
2024,20,cubic,0.0,sir1,4.218312865428235,0.7122325234765932,
2024,20,cubic,0.0,random,8.264221234712856,0.7348344092775806,4.429713774634081e-05
2024,20,cubic,0.0,sir,8.264221234712856,0.7348344092775806,0.00012841918984773937
2024,20,cubic,0.5,sir1,12.91389407606167,0.650241579264727,
2024,20,cubic,0.5,random,11.772164287365984,0.6717761273820329,3.1145789961328774e-05
2024,20,cubic,0.5,sir,11.684346685835576,0.6717711149026411,5.644647402136549e-05
2024,20,cubic,1.0,sir1,16.60549219159233,0.5613089391073405,
2024,20,cubic,1.0,random,17.01391255034637,0.5771189219601748,5.66019487378e-05
2024,20,cubic,1.0,sir,16.831910273376796,0.5770901968833695,2.787687193250843e-05
2024,20,cubic,2.0,sir1,27.652180904452056,0.39554499744170374,
2024,20,cubic,2.0,random,28.9985023085704,0.41711593390864166,4.11154588798035e-05
2024,20,cubic,2.0,sir,28.9985023085704,0.41711593390864166,0.00019685465714941452
2024,20,tanh,0.0,sir1,4.218312865428235,0.9187111479142551,
2024,20,tanh,0.0,random,5.558469498376496,0.9376644112641348,0.0002642699757338107
2024,20,tanh,0.0,sir,5.62208036077732,0.9376744915248412,0.00027435023644017953
2024,20,tanh,0.5,sir1,15.674683218035492,0.7028202812227798,
2024,20,tanh,0.5,random,14.148240108027082,0.7190231601395607,4.810252689424477e-05
2024,20,tanh,0.5,sir,14.115564814608117,0.7190259793307372,5.0921718070751076e-05
2024,20,tanh,1.0,sir1,25.946138768814453,0.38563120823410496,
2024,20,tanh,1.0,random,26.174458559381154,0.4189932822788933,0.00014844386976253787
2024,20,tanh,1.0,sir,26.174458559381154,0.4189932822788933,9.798816043632419e-05
2024,20,tanh,2.0,sir1,44.6099936622065,0.16786265486948823,
2024,20,tanh,2.0,random,46.57378613839939,0.21239058103893338,9.170082855697315e-05
2024,20,tanh,2.0,sir,46.57378613839939,0.21239058103893338,9.170082855697315e-05
5,5,square,0.0,sir1,60.88154169159431,0.011348918258013246,
5,5,square,0.0,random,2.7414854858118782,0.290452946558866,0.28141155846320925
5,5,square,0.0,sir,2.7414854858118782,0.290452946558866,0.28113128432475826
5,5,square,0.5,sir1,35.70739758847412,0.08848411233247945,
5,5,square,0.5,random,4.418281780494186,0.25509816628503784,2.0749030122280132e-05
5,5,square,0.5,sir,4.41948436324358,0.2550995925251323,2.217527021675103e-05
5,5,square,1.0,sir1,29.712319030880654,0.10082716956381202,
5,5,square,1.0,random,5.608782573359337,0.19193327185642753,1.8463031767057547e-06
5,5,square,1.0,sir,5.608782573359337,0.19193327185642753,1.2606934888526045e-06
5,5,square,2.0,sir1,35.68511283771132,0.06191288805797637,
5,5,square,2.0,random,8.158426911208444,0.11327047232615291,0.0897962973678498
5,5,square,2.0,sir,9.029735957825869,0.11325069331183044,0.08977651835352732
5,5,sine,0.0,sir1,50.98857859398756,0.013078943987505764,
5,5,sine,0.0,random,83.75331070090947,0.020009931013942592,0.01355921821512615
5,5,sine,0.0,sir,83.75331070090947,0.020009931013942592,0.0027536305989699465
5,5,sine,0.5,sir1,35.496191771664094,0.013693828716178913,
5,5,sine,0.5,random,38.00285503597414,0.020232116360519088,0.0003304224271636902
5,5,sine,0.5,sir,38.00285503597414,0.020232116360519088,6.947503356939666e-05
5,5,sine,1.0,sir1,35.74400751379907,0.01452786734023948,
5,5,sine,1.0,random,39.09361958723815,0.026781273182404912,1.183714677836789e-05
5,5,sine,1.0,sir,39.09361958723815,0.026781273182404912,1.183714677836789e-05
5,5,sine,2.0,sir1,49.967304343481224,0.0173332960657613,
5,5,sine,2.0,random,38.000012267696256,0.029059769831294033,0.029059769831294033
5,5,sine,2.0,sir,37.67713871539457,0.02905767855887278,0.02905767855887278
5,5,abs,0.0,sir1,60.88154169159431,0.006037244453996391,
5,5,abs,0.0,random,2.59687368872152,0.303751616976079,0.2929026152579082
5,5,abs,0.0,sir,2.59687368872152,0.303751616976079,0.29044872885896267
5,5,abs,0.5,sir1,23.09882406348619,0.12858838796079866,
5,5,abs,0.5,random,5.53188967377606,0.2032399633285344,0.18159458654120647
5,5,abs,0.5,sir,5.558282774257036,0.20323847594022437,0.18159309915289645
5,5,abs,1.0,sir1,51.96433892017657,0.026209681214636026,
5,5,abs,1.0,random,8.369980288939225,0.11282305169490164,0.08728297672023981
5,5,abs,1.0,sir,7.803014721666012,0.11280448237659682,0.08726440740193499
5,5,abs,2.0,sir1,64.6159582119153,0.016842455331653922,
5,5,abs,2.0,random,16.023037993435693,0.05567344598754308,0.03636380434402479
5,5,abs,2.0,sir,15.600893464472385,0.05568832967982684,0.03637868803630855
5,5,cubic,0.0,sir1,2.0228158849786357,0.7339463042027108,
5,5,cubic,0.0,random,2.621144980878482,0.7377798273417112,2.606121027415309e-05
5,5,cubic,0.0,sir,2.561700420083077,0.7377622280021848,8.461870747766831e-06
5,5,cubic,0.5,sir1,3.279449363817737,0.62659035412118,
5,5,cubic,0.5,random,2.842949150098683,0.6297401447815277,2.0705959135947083e-05
5,5,cubic,0.5,sir,2.842949150098683,0.6297401447815277,2.1523857935523694e-05
5,5,cubic,1.0,sir1,5.590966026592816,0.5056983553315899,
5,5,cubic,1.0,random,3.722537175984616,0.5075609346242093,3.076028566584288e-05
5,5,cubic,1.0,sir,3.722537175984616,0.5075609346242093,3.076028566584288e-05
5,5,cubic,2.0,sir1,8.68762175367779,0.32646577389952014,
5,5,cubic,2.0,random,5.3996839303255815,0.3308425801862799,5.665566831380975e-05
5,5,cubic,2.0,sir,5.3996839303255815,0.3308425801862799,1.3434301056491904e-05
5,5,tanh,0.0,sir1,2.0228158849786357,0.9296279472500116,
5,5,tanh,0.0,random,1.8204178974089118,0.9319732734275031,0.0023096880127352337
5,5,tanh,0.0,sir,1.8204178974089118,0.9319732734275031,6.657543058896653e-05
5,5,tanh,0.5,sir1,7.227098827783966,0.7193627413074232,
5,5,tanh,0.5,random,5.076970206605092,0.7216964103601391,6.9641766829997565e-06
5,5,tanh,0.5,sir,5.076970206605092,0.7216964103601391,1.3824809080853484e-05
5,5,tanh,1.0,sir1,10.695539771178627,0.3614784090997247,
5,5,tanh,1.0,random,9.161293163470875,0.3629731782324007,1.400195739625909e-05
5,5,tanh,1.0,sir,9.161293163470875,0.3629731782324007,1.772348085982145e-05
5,5,tanh,2.0,sir1,16.0596311556866,0.10719889124057978,
5,5,tanh,2.0,random,15.279894359987876,0.10777335469536786,0.000282642685774645
5,5,tanh,2.0,sir,15.18568539208373,0.10781818835561649,0.0003274763460232727
5,20,square,0.0,sir1,76.01106073238772,0.02077701770028473,
5,20,square,0.0,random,10.597353367087722,0.33267735472252824,5.722232229887769e-05
5,20,square,0.0,sir,10.597353367087722,0.33267735472252824,0.00025976161005664133
5,20,square,0.5,sir1,76.45833173897788,0.017443209661474616,
5,20,square,0.5,random,14.961954935437191,0.29863847854513825,2.805268375843939e-05
5,20,square,0.5,sir,14.961954935437191,0.29863847854513825,2.8742378226587206e-05
5,20,square,1.0,sir1,62.869533454872645,0.050776865609174264,
5,20,square,1.0,random,18.33625698987101,0.2403033573479318,0.00015532877353593988
5,20,square,1.0,sir,18.33625698987101,0.2403033573479318,0.00032490791676648145
5,20,square,2.0,sir1,67.01795353757309,0.034453806572939026,
5,20,square,2.0,random,27.9501843230122,0.1579572813027977,0.012386534983532427
5,20,square,2.0,sir,30.75755507491761,0.15789985671714163,0.012329110397876347
5,20,sine,0.0,sir1,82.910885045416,0.017207379234661584,
5,20,sine,0.0,random,89.43240377156012,0.10460856485837472,0.007327124654696177
5,20,sine,0.0,sir,86.80678656366015,0.1058343902955503,0.008552950091871764
5,20,sine,0.5,sir1,72.81937539236833,0.030653779852163873,
5,20,sine,0.5,random,85.40980273445862,0.1424130091069744,0.0001888354480668597
5,20,sine,0.5,sir,85.40980273445862,0.1424130091069744,0.0001888354480668597
5,20,sine,1.0,sir1,84.45719425493236,0.058126616896673845,
5,20,sine,1.0,random,85.45526081007814,0.14682937883523428,0.002439343455624382
5,20,sine,1.0,sir,85.45526081007814,0.14682937883523428,0.002728195538328121
5,20,sine,2.0,sir1,85.91774046707474,0.09347588461242087,
5,20,sine,2.0,random,82.96226395835829,0.13272318582182238,0.005140862516325118
5,20,sine,2.0,sir,89.70738114039007,0.13159986301021265,0.004017539704715384
5,20,abs,0.0,sir1,76.01106073238772,0.032605498717618316,
5,20,abs,0.0,random,7.495417762713753,0.33409330717653407,0.2144088493419842
5,20,abs,0.0,sir,7.536865388365256,0.3340378667983568,0.21435340896380692
5,20,abs,0.5,sir1,85.02213414522872,0.0406372867633924,
5,20,abs,0.5,random,14.126178432016108,0.22528849922761007,0.00016809338927820106
5,20,abs,0.5,sir,14.126178432016108,0.22528849922761007,0.00016809338927820106
5,20,abs,1.0,sir1,66.00836929874372,0.04065393769629584,
5,20,abs,1.0,random,65.09930906922227,0.13256857157866372,0.001885126468495868
5,20,abs,1.0,sir,65.07566300448156,0.1325604998095187,0.0018770546993508441
5,20,abs,2.0,sir1,75.19422908513083,0.050849724057239414,
5,20,abs,2.0,random,69.46121908716442,0.12847882908798208,9.31129313991308e-05
5,20,abs,2.0,sir,69.09444947555994,0.12852956754115036,0.0001123529926796707
5,20,cubic,0.0,sir1,7.594181524802837,0.7119035761431662,
5,20,cubic,0.0,random,9.802589129776537,0.7477269601387582,6.807793095264802e-05
5,20,cubic,0.0,sir,9.802589129776537,0.7477269601387582,6.807793095264802e-05
5,20,cubic,0.5,sir1,10.685573558784585,0.6775193057421206,
5,20,cubic,0.5,random,13.33793566778178,0.7057406510081421,7.702493808114941e-05
5,20,cubic,0.5,sir,13.33793566778178,0.7057406510081421,0.00010346039322539635
5,20,cubic,1.0,sir1,14.685353549805855,0.6121147814479643,
5,20,cubic,1.0,random,16.97519176849043,0.6421244737775654,0.0005707486152388697
5,20,cubic,1.0,sir,16.966722747048532,0.6421178830157651,0.0005641578534385516
5,20,cubic,2.0,sir1,20.06795914107369,0.49517830257327183,
5,20,cubic,2.0,random,24.045079654182267,0.5153943012529086,0.00043273988022529686
5,20,cubic,2.0,sir,23.52088611217073,0.5154648045425151,0.0005032431698317463
5,20,tanh,0.0,sir1,7.594181524802837,0.8916654723941096,
5,20,tanh,0.0,random,5.0921391720098415,0.9205267727297721,0.00035608697374489573
5,20,tanh,0.0,sir,5.347749712526092,0.9204699184689178,0.0002992327128905625
5,20,tanh,0.5,sir1,17.023380546371115,0.7182492693571555,
5,20,tanh,0.5,random,14.03329199679583,0.7357831011626558,3.512316684084471e-05
5,20,tanh,0.5,sir,13.99097329267829,0.7357797486645664,3.1770668751485154e-05
5,20,tanh,1.0,sir1,26.941600973381966,0.4465202832339992,
5,20,tanh,1.0,random,23.870972984422465,0.4617684357603852,7.451392100721321e-05
5,20,tanh,1.0,sir,23.737669569722545,0.46172480029128393,3.087845190596905e-05
5,20,tanh,2.0,sir1,41.41272028910355,0.2207629272476103,
5,20,tanh,2.0,random,41.00947573068324,0.24543289978476623,2.0982739823982577e-05
5,20,tanh,2.0,sir,41.00947573068324,0.24543289978476623,8.237804991068076e-05
2026,5,square,0.0,sir1,78.10198372927036,0.0,
2026,5,square,0.0,random,5.010818267825281,0.28048762329684324,8.850454491626802e-05
2026,5,square,0.0,sir,5.010818267825281,0.28048762329684324,1.2382178116610021e-05
2026,5,square,0.5,sir1,77.52219896916866,0.0,
2026,5,square,0.5,random,7.312413824203949,0.2416487631077836,1.4550886472508573e-05
2026,5,square,0.5,sir,7.312413824203949,0.2416487631077836,2.0558449190410943e-05
2026,5,square,1.0,sir1,79.21490273315888,0.013613164758180814,
2026,5,square,1.0,random,10.865709561231487,0.1807990356924137,8.787401050353028e-05
2026,5,square,1.0,sir,10.865709561231487,0.1807990356924137,1.0261285315199542e-05
2026,5,square,2.0,sir1,70.49117092931662,0.012045088242143693,
2026,5,square,2.0,random,19.35443781425233,0.10261929656643295,0.00016190304339754047
2026,5,square,2.0,sir,18.88661700652699,0.10265787622727013,0.00020048270423471404
2026,5,sine,0.0,sir1,88.95412452481868,0.002374376377075243,
2026,5,sine,0.0,random,86.56641728588555,0.007739939870846928,0.007739939870846928
2026,5,sine,0.0,sir,61.38291232736858,0.009591049462228392,0.0018668526411461436
2026,5,sine,0.5,sir1,57.639344059037576,0.004824077902401322,
2026,5,sine,0.5,random,86.65111876151877,0.010424959533429796,0.004216630283399996
2026,5,sine,0.5,sir,86.65111876151877,0.010424959533429796,0.000284512205974731
2026,5,sine,1.0,sir1,47.67045468788772,0.011978611058277274,
2026,5,sine,1.0,random,60.152875001025606,0.01890762559718892,0.010486008417253976
2026,5,sine,1.0,sir,60.152875001025606,0.01890762559718892,0.006799745254405217
2026,5,sine,2.0,sir1,57.01265630356406,0.010453384792403356,
2026,5,sine,2.0,random,61.26226803747985,0.029880290822193463,8.977213027526118e-05
2026,5,sine,2.0,sir,61.47441438957149,0.029904266710255777,0.00011374801833757484
2026,5,abs,0.0,sir1,78.10198372927036,0.0,
2026,5,abs,0.0,random,4.241415175185405,0.30027570886189164,4.470448678017824e-06
2026,5,abs,0.0,sir,4.241415175185405,0.30027570886189164,4.7922600761973744e-05
2026,5,abs,0.5,sir1,87.53399785947505,0.0,
2026,5,abs,0.5,random,9.318399393123158,0.19595399137898584,1.5195957288327566e-06
2026,5,abs,0.5,sir,9.318399393123158,0.19595399137898584,1.2452419341224541e-05
2026,5,abs,1.0,sir1,78.34088371689911,0.014063606269748593,
2026,5,abs,1.0,random,16.422403096596035,0.10431768671928489,0.00010431773385465026
2026,5,abs,1.0,sir,16.52210740495724,0.10431863550966418,0.00010526652423394067
2026,5,abs,2.0,sir1,77.00616414446829,0.0,
2026,5,abs,2.0,random,25.928624173814367,0.04823985627124579,6.681717383596325e-05
2026,5,abs,2.0,sir,25.928624173814367,0.04823985627124579,6.681717383596325e-05
2026,5,cubic,0.0,sir1,2.5375284237409774,0.7700177566821395,
2026,5,cubic,0.0,random,4.1246305238189445,0.7760038104258107,0.0010096185209168551
2026,5,cubic,0.0,sir,4.1246305238189445,0.7760038104258107,0.0010096185209168551
2026,5,cubic,0.5,sir1,9.488537484473273,0.7085402729816233,
2026,5,cubic,0.5,random,5.206278841064463,0.7135269645501315,0.00034174584276547293
2026,5,cubic,0.5,sir,5.225782884481634,0.7135188055373024,0.0003335868299363387
2026,5,cubic,1.0,sir1,11.615750572188965,0.6042929663471911,
2026,5,cubic,1.0,random,6.324149586093399,0.6165042090900092,5.868801620945163e-05
2026,5,cubic,1.0,sir,6.3791261239067785,0.6165042706424806,5.874956868079373e-05
2026,5,cubic,2.0,sir1,9.544296383317702,0.4310194754780745,
2026,5,cubic,2.0,random,9.04671200350037,0.43647003915520216,0.00023981534623518375
2026,5,cubic,2.0,sir,9.04671200350037,0.43647003915520216,0.00018525759519055773
2026,5,tanh,0.0,sir1,2.5375284237409774,0.9205169251556742,
2026,5,tanh,0.0,random,3.431607033923415,0.9287749511870327,0.0003676049618097643
2026,5,tanh,0.0,sir,3.5125268753069885,0.9287760880268752,0.00036874180165225035
2026,5,tanh,0.5,sir1,7.619048469988089,0.7155070399672393,
2026,5,tanh,0.5,random,6.141524763770348,0.716226095683701,2.807125642600994e-06
2026,5,tanh,0.5,sir,6.148674074196619,0.7162267074670865,3.4189090281078194e-06
2026,5,tanh,1.0,sir1,11.0187202211593,0.3990838588544963,
2026,5,tanh,1.0,random,10.394051751301607,0.4017247296778861,4.0700563715689864e-05
2026,5,tanh,1.0,sir,10.378249091861871,0.40173174077185736,4.771165768696628e-05
2026,5,tanh,2.0,sir1,13.76909023360529,0.1478125325046671,
2026,5,tanh,2.0,random,18.160562457681262,0.15002337814046113,7.48716591458809e-06
2026,5,tanh,2.0,sir,18.080418994403995,0.1500210218821379,2.6864636544721154e-05
2026,20,square,0.0,sir1,76.09121591200669,0.07053597208223215,
2026,20,square,0.0,random,6.516965937596622,0.328317116517923,0.240499740869755
2026,20,square,0.0,sir,6.516965937596622,0.328317116517923,0.00010481624524544264
2026,20,square,0.5,sir1,77.00948950758816,0.04623269172051515,
2026,20,square,0.5,random,10.559257527396529,0.29548501056855425,3.321791966615084e-05
2026,20,square,0.5,sir,10.559257527396529,0.29548501056855425,3.321791966615084e-05
2026,20,square,1.0,sir1,71.83795146489669,0.06330590363621762,
2026,20,square,1.0,random,15.670027707047003,0.23409890402339864,4.0428270607267836e-05
2026,20,square,1.0,sir,15.670027707047003,0.23409890402339864,4.0428270607267836e-05
2026,20,square,2.0,sir1,70.03716970499808,0.09922898204874336,
2026,20,square,2.0,random,35.89640489196926,0.14774874413749436,0.00014695958843843893
2026,20,square,2.0,sir,35.89640489196926,0.14774874413749436,0.00014695958843843893
2026,20,sine,0.0,sir1,65.16369655444426,0.01616039511287064,
2026,20,sine,0.0,random,84.50564955887027,0.06183056053726494,0.055325371308233104
2026,20,sine,0.0,sir,84.50564955887027,0.06183056053726494,0.055325371308233104
2026,20,sine,0.5,sir1,82.75856502303672,0.04601788004839363,
2026,20,sine,0.5,random,88.31772229202167,0.08267050662447083,4.1201877041083246e-05
2026,20,sine,0.5,sir,88.31772229202167,0.08267050662447083,0.016703375565220002
2026,20,sine,1.0,sir1,85.31753329238734,0.014421899887213627,
2026,20,sine,1.0,random,82.07082170851665,0.07633668616277638,0.009588533005915362
2026,20,sine,1.0,sir,82.04209727689154,0.07631021799530223,0.023692803105784123
2026,20,sine,2.0,sir1,85.78612131613932,0.013578859752777256,
2026,20,sine,2.0,random,80.83428645404999,0.08627652142695695,0.009637503682346504
2026,20,sine,2.0,sir,80.62816237990124,0.08198490533218214,0.005345887587571693
2026,20,abs,0.0,sir1,76.09121591200669,0.05569505609916424,
2026,20,abs,0.0,random,4.967212463330706,0.33573076579276656,1.7276412236755245e-05
2026,20,abs,0.0,sir,4.961405230311859,0.33572779364044025,1.4304259910447037e-05
2026,20,abs,0.5,sir1,69.06575386949795,0.07786727300953342,
2026,20,abs,0.5,random,14.443951395243076,0.23354964748566734,0.0004002910508934532
2026,20,abs,0.5,sir,14.443951395243076,0.23354964748566734,0.0004002910508934532
2026,20,abs,1.0,sir1,78.92161078511721,0.07321828922740596,
2026,20,abs,1.0,random,46.7429672975535,0.1374078717573283,9.968238748020442e-06
2026,20,abs,1.0,sir,46.7429672975535,0.1374078717573283,1.705545015601162e-05
2026,20,abs,2.0,sir1,65.65497694123503,0.04256350413222803,
2026,20,abs,2.0,random,85.15946251486443,0.11317474528131169,8.144108937967187e-05
2026,20,abs,2.0,sir,85.13834817989319,0.11318772168559858,9.441749366656538e-05
2026,20,cubic,0.0,sir1,7.124330925589178,0.7351028280986107,
2026,20,cubic,0.0,random,6.286316971777773,0.7554257857876246,0.0009189636905282406
2026,20,cubic,0.0,sir,6.286316971777773,0.7554257857876246,0.0009189636905282406
2026,20,cubic,0.5,sir1,8.609693183620564,0.7212177444485516,
2026,20,cubic,0.5,random,7.891411977012059,0.7397447640404118,1.425773861074564e-05
2026,20,cubic,0.5,sir,7.7859062769408105,0.7397336503854702,2.235130314909295e-05
2026,20,cubic,1.0,sir1,10.441821704312387,0.6740512701700692,
2026,20,cubic,1.0,random,10.344015152479189,0.6879155807201487,6.729805544147816e-05
